User ID,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20
44,herb & pepper,vegetables mix,clothes accessories,,,,,,,,,,,,,,,,,
18,milk,eggs,burger sauce,cooking oil,sandwich,,,,,,,,,,,,,,,
25,chocolate,cake,cottage cheese,green tea,,,,,,,,,,,,,,,,
95,eggs,chocolate,yogurt cake,,,,,,,,,,,,,,,,,
59,fresh tuna,spaghetti,french wine,cake,strawberries,,,,,,,,,,,,,,,
42,turkey,mineral water,milk,eggs,cooking oil,,,,,,,,,,,,,,,
76,ground beef,spaghetti,mineral water,fromage blanc,bacon,pancakes,whole wheat rice,oil,french fries,cottage cheese,green tea,,,,,,,,,
56,whole wheat rice,hot dogs,,,,,,,,,,,,,,,,,,
55,meatballs,energy drink,fresh bread,,,,,,,,,,,,,,,,,
99,burgers,grated cheese,frozen vegetables,ground beef,spaghetti,mineral water,soup,eggs,french fries,,,,,,,,,,,
26,frozen vegetables,cake,french fries,pancakes,,,,,,,,,,,,,,,,
36,cookies,,,,,,,,,,,,,,,,,,,
61,burgers,mineral water,whole wheat rice,,,,,,,,,,,,,,,,,
65,french fries,,,,,,,,,,,,,,,,,,,
29,frozen vegetables,ketchup,green tea,,,,,,,,,,,,,,,,,
26,frozen vegetables,,,,,,,,,,,,,,,,,,,
79,mineral water,vegetables mix,eggs,cake,chicken,french fries,,,,,,,,,,,,,,
70,ham,cookies,,,,,,,,,,,,,,,,,,
89,herb & pepper,ground beef,brownies,low fat yogurt,,,,,,,,,,,,,,,,
86,strawberries,melons,,,,,,,,,,,,,,,,,,
7,muffins,,,,,,,,,,,,,,,,,,,
32,spaghetti,black tea,strong cheese,cooking oil,mushroom cream sauce,,,,,,,,,,,,,,,
31,green grapes,,,,,,,,,,,,,,,,,,,
71,eggs,escalope,,,,,,,,,,,,,,,,,,
16,frozen vegetables,eggs,,,,,,,,,,,,,,,,,,
89,burgers,eggs,french fries,,,,,,,,,,,,,,,,,
19,frozen smoothie,,,,,,,,,,,,,,,,,,,
85,mineral water,green tea,,,,,,,,,,,,,,,,,,
1,parmesan cheese,ground beef,spaghetti,milk,honey,,,,,,,,,,,,,,,
63,eggs,cooking oil,,,,,,,,,,,,,,,,,,
51,spaghetti,mineral water,milk,olive oil,ham,mint green tea,french fries,,,,,,,,,,,,,
74,burgers,fresh tuna,eggs,french fries,champagne,,,,,,,,,,,,,,,
89,turkey,ground beef,salmon,honey,,,,,,,,,,,,,,,,
97,mineral water,cake,gums,,,,,,,,,,,,,,,,,
10,cookies,brownies,pancakes,,,,,,,,,,,,,,,,,
52,cookies,,,,,,,,,,,,,,,,,,,
20,babies food,fresh bread,,,,,,,,,,,,,,,,,,
60,escalope,,,,,,,,,,,,,,,,,,,
69,low fat yogurt,,,,,,,,,,,,,,,,,,,
11,mineral water,,,,,,,,,,,,,,,,,,,
15,milk,cookies,,,,,,,,,,,,,,,,,,
44,vegetables mix,,,,,,,,,,,,,,,,,,,
57,spaghetti,,,,,,,,,,,,,,,,,,,
20,mineral water,,,,,,,,,,,,,,,,,,,
68,spaghetti,mineral water,olive oil,green tea,zucchini,,,,,,,,,,,,,,,
46,french fries,,,,,,,,,,,,,,,,,,,
91,soup,avocado,eggs,melons,white wine,,,,,,,,,,,,,,,
57,mineral water,muffins,,,,,,,,,,,,,,,,,,
7,chocolate,cookies,champagne,energy drink,green tea,,,,,,,,,,,,,,,
55,shrimp,energy drink,green tea,,,,,,,,,,,,,,,,,
44,pancakes,,,,,,,,,,,,,,,,,,,
46,low fat yogurt,,,,,,,,,,,,,,,,,,,
6,red wine,whole wheat pasta,avocado,olive oil,green tea,,,,,,,,,,,,,,,
31,protein bar,,,,,,,,,,,,,,,,,,,
91,grated cheese,ground beef,tomato sauce,mineral water,salmon,eggs,whole weat flour,protein bar,zucchini,,,,,,,,,,,
94,cookies,,,,,,,,,,,,,,,,,,,
96,burgers,frozen vegetables,chicken,cake,chocolate,,,,,,,,,,,,,,,
79,black tea,vegetables mix,pancakes,eggs,cereals,,,,,,,,,,,,,,,
3,turkey,mineral water,eggs,magazines,green tea,,,,,,,,,,,,,,,
73,whole wheat pasta,milk,strong cheese,,,,,,,,,,,,,,,,,
5,muffins,,,,,,,,,,,,,,,,,,,
76,burgers,ham,,,,,,,,,,,,,,,,,,
70,mineral water,milk,blueberries,,,,,,,,,,,,,,,,,
75,butter,,,,,,,,,,,,,,,,,,,
69,mineral water,,,,,,,,,,,,,,,,,,,
79,ham,salmon,french fries,,,,,,,,,,,,,,,,,
36,herb & pepper,shrimp,frozen vegetables,ground beef,spaghetti,mineral water,olive oil,chicken,eggs,rice,burger sauce,extra dark chocolate,protein bar,,,,,,,
93,milk,bug spray,green tea,energy drink,hand protein bar,tomato juice,,,,,,,,,,,,,,
39,cookies,green tea,,,,,,,,,,,,,,,,,,
10,parmesan cheese,pancakes,,,,,,,,,,,,,,,,,,
2,mineral water,,,,,,,,,,,,,,,,,,,
7,mineral water,pancakes,,,,,,,,,,,,,,,,,,
66,cookies,,,,,,,,,,,,,,,,,,,
25,frozen vegetables,tomatoes,,,,,,,,,,,,,,,,,,
67,pepper,oil,clothes accessories,chocolate,salt,green tea,,,,,,,,,,,,,,
89,mineral water,meatballs,chicken,frozen smoothie,,,,,,,,,,,,,,,,
83,spaghetti,blueberries,,,,,,,,,,,,,,,,,,
96,shrimp,french wine,,,,,,,,,,,,,,,,,,
9,champagne,,,,,,,,,,,,,,,,,,,
24,grated cheese,shrimp,frozen vegetables,parmesan cheese,ground beef,chicken,antioxydant juice,chocolate,frozen smoothie,escalope,,,,,,,,,,
39,mineral water,,,,,,,,,,,,,,,,,,,
97,light mayo,tomato juice,,,,,,,,,,,,,,,,,,
48,chocolate,french fries,shallot,low fat yogurt,green tea,,,,,,,,,,,,,,,
48,shrimp,meatballs,honey,eggplant,chocolate,sandwich,babies food,,,,,,,,,,,,,
15,parmesan cheese,eggs,cottage cheese,light mayo,,,,,,,,,,,,,,,,
7,eggs,,,,,,,,,,,,,,,,,,,
25,red wine,frozen vegetables,pepper,green beans,french fries,light mayo,green tea,,,,,,,,,,,,,
69,spaghetti,,,,,,,,,,,,,,,,,,,
92,light mayo,,,,,,,,,,,,,,,,,,,
24,burgers,spaghetti,energy bar,eggs,mushroom cream sauce,yogurt cake,green tea,,,,,,,,,,,,,
24,grated cheese,pepper,milk,,,,,,,,,,,,,,,,,
98,pepper,spaghetti,mineral water,milk,olive oil,tea,asparagus,,,,,,,,,,,,,
18,herb & pepper,shrimp,parmesan cheese,ground beef,eggs,clothes accessories,pancakes,,,,,,,,,,,,,
55,milk,chocolate,champagne,,,,,,,,,,,,,,,,,
47,sandwich,,,,,,,,,,,,,,,,,,,
45,shrimp,,,,,,,,,,,,,,,,,,,
93,gums,,,,,,,,,,,,,,,,,,,
79,french fries,,,,,,,,,,,,,,,,,,,
52,turkey,shrimp,spaghetti,butter,melons,low fat yogurt,,,,,,,,,,,,,,
97,honey,energy drink,,,,,,,,,,,,,,,,,,
5,champagne,,,,,,,,,,,,,,,,,,,
53,fresh tuna,,,,,,,,,,,,,,,,,,,
36,energy bar,eggs,chocolate,,,,,,,,,,,,,,,,,
92,french fries,yogurt cake,green tea,,,,,,,,,,,,,,,,,
24,almonds,cookies,,,,,,,,,,,,,,,,,,
99,frozen vegetables,brownies,low fat yogurt,,,,,,,,,,,,,,,,,
69,eggs,french fries,,,,,,,,,,,,,,,,,,
8,brownies,,,,,,,,,,,,,,,,,,,
51,escalope,,,,,,,,,,,,,,,,,,,
11,red wine,black tea,french wine,extra dark chocolate,ham,salt,,,,,,,,,,,,,,
73,spaghetti,vegetables mix,french fries,,,,,,,,,,,,,,,,,
28,ground beef,milk,butter,eggs,,,,,,,,,,,,,,,,
26,mineral water,fresh bread,,,,,,,,,,,,,,,,,,
18,fresh tuna,frozen vegetables,tomatoes,spaghetti,butter,almonds,pancakes,honey,frozen smoothie,,,,,,,,,,,
13,escalope,pasta,mushroom cream sauce,brownies,light mayo,fresh bread,green tea,,,,,,,,,,,,,
30,muffins,pancakes,eggs,chocolate,french fries,escalope,green tea,,,,,,,,,,,,,
78,green tea,,,,,,,,,,,,,,,,,,,
92,herb & pepper,cider,eggs,champagne,green tea,,,,,,,,,,,,,,,
11,nonfat milk,,,,,,,,,,,,,,,,,,,
1,escalope,,,,,,,,,,,,,,,,,,,
84,pepper,frozen smoothie,,,,,,,,,,,,,,,,,,
41,chocolate,escalope,,,,,,,,,,,,,,,,,,
67,herb & pepper,spaghetti,mineral water,muffins,,,,,,,,,,,,,,,,
27,ham,spaghetti,avocado,milk,pancakes,eggs,oil,antioxydant juice,green tea,chocolate,frozen smoothie,escalope,,,,,,,,
25,strawberries,fresh bread,,,,,,,,,,,,,,,,,,
24,eggs,white wine,,,,,,,,,,,,,,,,,,
18,turkey,burgers,spaghetti,milk,eggs,honey,,,,,,,,,,,,,,
48,mineral water,salmon,,,,,,,,,,,,,,,,,,
99,cookies,energy drink,,,,,,,,,,,,,,,,,,
98,cookies,mushroom cream sauce,,,,,,,,,,,,,,,,,,
61,yogurt cake,,,,,,,,,,,,,,,,,,,
66,butter,energy drink,,,,,,,,,,,,,,,,,,
96,energy bar,chicken,,,,,,,,,,,,,,,,,,
17,french fries,,,,,,,,,,,,,,,,,,,
77,ground beef,mineral water,cottage cheese,magazines,,,,,,,,,,,,,,,,
20,burgers,eggs,green tea,,,,,,,,,,,,,,,,,
10,eggs,,,,,,,,,,,,,,,,,,,
41,frozen vegetables,milk,chocolate,yogurt cake,,,,,,,,,,,,,,,,
15,hot dogs,,,,,,,,,,,,,,,,,,,
20,cookies,,,,,,,,,,,,,,,,,,,
29,pancakes,,,,,,,,,,,,,,,,,,,
57,pepper,olive oil,low fat yogurt,,,,,,,,,,,,,,,,,
19,babies food,,,,,,,,,,,,,,,,,,,
14,chocolate,salmon,pancakes,gluten free bar,green tea,,,,,,,,,,,,,,,
72,mineral water,french fries,frozen smoothie,green tea,,,,,,,,,,,,,,,,
14,honey,,,,,,,,,,,,,,,,,,,
100,ham,mineral water,pancakes,cake,,,,,,,,,,,,,,,,
75,spaghetti,flax seed,french fries,champagne,,,,,,,,,,,,,,,,
66,mineral water,vegetables mix,honey,chocolate,french fries,light mayo,,,,,,,,,,,,,,
43,herb & pepper,ground beef,spaghetti,chocolate,french fries,,,,,,,,,,,,,,,
73,turkey,burgers,milk,honey,chocolate,french fries,green tea,,,,,,,,,,,,,
91,burgers,fresh tuna,soup,french fries,body spray,green tea,,,,,,,,,,,,,,
17,cake,escalope,,,,,,,,,,,,,,,,,,
8,fresh bread,,,,,,,,,,,,,,,,,,,
34,eggplant,cookies,pancakes,,,,,,,,,,,,,,,,,
26,escalope,,,,,,,,,,,,,,,,,,,
58,shrimp,frozen vegetables,whole wheat rice,chocolate bread,french fries,fresh bread,green tea,,,,,,,,,,,,,
66,mineral water,whole wheat rice,bug spray,chicken,,,,,,,,,,,,,,,,
58,mineral water,chocolate,,,,,,,,,,,,,,,,,,
51,turkey,pepper,meatballs,corn,chili,french fries,green tea,,,,,,,,,,,,,
72,frozen vegetables,parmesan cheese,vegetables mix,whole wheat rice,chocolate,french fries,green tea,,,,,,,,,,,,,
30,green tea,,,,,,,,,,,,,,,,,,,
71,tomato sauce,chocolate,pancakes,,,,,,,,,,,,,,,,,
42,burgers,ground beef,energy drink,melons,,,,,,,,,,,,,,,,
88,ground beef,tomato sauce,mineral water,soup,salmon,green grapes,whole weat flour,frozen smoothie,,,,,,,,,,,,
8,soup,milk,honey,whole wheat rice,light cream,mushroom cream sauce,green tea,,,,,,,,,,,,,
41,avocado,champagne,frozen smoothie,sparkling water,green tea,,,,,,,,,,,,,,,
65,frozen vegetables,tomatoes,mineral water,eggs,whole wheat rice,french fries,strawberries,,,,,,,,,,,,,
19,cake,,,,,,,,,,,,,,,,,,,
26,eggs,french fries,salad,,,,,,,,,,,,,,,,,
33,eggs,escalope,,,,,,,,,,,,,,,,,,
8,red wine,spaghetti,soup,eggs,escalope,energy drink,,,,,,,,,,,,,,
87,cake,,,,,,,,,,,,,,,,,,,
94,tomatoes,,,,,,,,,,,,,,,,,,,
32,chocolate,escalope,champagne,,,,,,,,,,,,,,,,,
14,chicken,whole wheat rice,ham,french fries,pancakes,,,,,,,,,,,,,,,
40,ground beef,milk,french fries,sparkling water,,,,,,,,,,,,,,,,
87,cookies,hot dogs,pancakes,,,,,,,,,,,,,,,,,
7,mineral water,chocolate,milk,eggs,green tea,frozen smoothie,protein bar,,,,,,,,,,,,,
1,eggs,,,,,,,,,,,,,,,,,,,
75,ground beef,,,,,,,,,,,,,,,,,,,
66,milk,light cream,chicken,extra dark chocolate,,,,,,,,,,,,,,,,
5,milk,olive oil,butter,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,
14,burgers,eggs,cooking oil,,,,,,,,,,,,,,,,,
38,spaghetti,chicken,eggs,cooking oil,chili,,,,,,,,,,,,,,,
70,green tea,,,,,,,,,,,,,,,,,,,
32,herb & pepper,salmon,eggs,french fries,strawberries,candy bars,,,,,,,,,,,,,,
17,herb & pepper,chicken,french fries,cottage cheese,tomato juice,,,,,,,,,,,,,,,
3,tomatoes,fromage blanc,chocolate,,,,,,,,,,,,,,,,,
62,frozen vegetables,tomatoes,vegetables mix,hand protein bar,,,,,,,,,,,,,,,,
44,grated cheese,chocolate,,,,,,,,,,,,,,,,,,
22,grated cheese,mineral water,milk,chicken,eggs,,,,,,,,,,,,,,,
36,burgers,herb & pepper,red wine,tomatoes,ground beef,tomato sauce,spaghetti,milk,bacon,eggs,white wine,,,,,,,,,
99,chocolate,ground beef,mineral water,,,,,,,,,,,,,,,,,
93,turkey,herb & pepper,spaghetti,rice,cooking oil,eggplant,white wine,magazines,,,,,,,,,,,,
40,tomatoes,tomato sauce,spaghetti,olive oil,oil,chocolate,,,,,,,,,,,,,,
46,mineral water,milk,chocolate,,,,,,,,,,,,,,,,,
69,grated cheese,green tea,,,,,,,,,,,,,,,,,,
26,tomatoes,low fat yogurt,,,,,,,,,,,,,,,,,,
24,tomatoes,spaghetti,olive oil,almonds,eggs,,,,,,,,,,,,,,,
88,turkey,ham,chocolate,tomatoes,ground beef,pepper,olive oil,pancakes,bramble,green tea,,,,,,,,,,
7,cookies,,,,,,,,,,,,,,,,,,,
69,chocolate,milk,salmon,spinach,carrots,,,,,,,,,,,,,,,
74,ham,shrimp,milk,flax seed,salmon,corn,ham,eggplant,,,,,,,,,,,,
55,clothes accessories,protein bar,tomato juice,fresh bread,low fat yogurt,mint,,,,,,,,,,,,,,
82,burgers,red wine,cooking oil,,,,,,,,,,,,,,,,,
85,burgers,french fries,,,,,,,,,,,,,,,,,,
80,tomatoes,mineral water,chicken,eggs,pancakes,,,,,,,,,,,,,,,
6,frozen vegetables,mineral water,vegetables mix,green grapes,eggs,french fries,escalope,body spray,protein bar,mint,,,,,,,,,,
64,herb & pepper,shrimp,soup,meatballs,,,,,,,,,,,,,,,,
86,herb & pepper,,,,,,,,,,,,,,,,,,,
33,eggs,escalope,,,,,,,,,,,,,,,,,,
6,ground beef,chocolate,champagne,,,,,,,,,,,,,,,,,
24,frozen vegetables,ground beef,soup,milk,tea,low fat yogurt,,,,,,,,,,,,,,
34,herb & pepper,spaghetti,mineral water,pancakes,cooking oil,carrots,chocolate,escalope,low fat yogurt,,,,,,,,,,,
70,herb & pepper,,,,,,,,,,,,,,,,,,,
89,red wine,spaghetti,,,,,,,,,,,,,,,,,,
24,shrimp,,,,,,,,,,,,,,,,,,,
18,pancakes,eggs,light cream,,,,,,,,,,,,,,,,,
97,avocado,energy drink,low fat yogurt,,,,,,,,,,,,,,,,,
74,energy bar,nonfat milk,bug spray,chicken,,,,,,,,,,,,,,,,
47,burgers,fresh tuna,herb & pepper,shrimp,whole wheat pasta,milk,cider,eggs,cereals,pancakes,energy drink,,,,,,,,,
24,eggs,cooking oil,chocolate,french fries,mushroom cream sauce,pancakes,light mayo,low fat yogurt,,,,,,,,,,,,
84,turkey,eggs,,,,,,,,,,,,,,,,,,
25,shrimp,frozen vegetables,mineral water,milk,,,,,,,,,,,,,,,,
13,grated cheese,herb & pepper,parmesan cheese,whole wheat pasta,ground beef,spaghetti,yams,milk,low fat yogurt,,,,,,,,,,,
61,dessert wine,soup,eggs,low fat yogurt,,,,,,,,,,,,,,,,
98,turkey,green grapes,eggs,,,,,,,,,,,,,,,,,
26,mineral water,fresh bread,,,,,,,,,,,,,,,,,,
5,mineral water,green tea,,,,,,,,,,,,,,,,,,
30,grated cheese,cooking oil,light mayo,,,,,,,,,,,,,,,,,
97,rice,,,,,,,,,,,,,,,,,,,
13,frozen smoothie,,,,,,,,,,,,,,,,,,,
33,chocolate,ground beef,spaghetti,eggs,cookies,mushroom cream sauce,,,,,,,,,,,,,,
2,parmesan cheese,cake,green tea,,,,,,,,,,,,,,,,,
67,chocolate,cookies,,,,,,,,,,,,,,,,,,
1,turkey,red wine,ground beef,mineral water,milk,whole wheat rice,pancakes,,,,,,,,,,,,,
33,green tea,,,,,,,,,,,,,,,,,,,
2,mineral water,milk,nonfat milk,pancakes,honey,cooking oil,frozen smoothie,brownies,tomato juice,,,,,,,,,,,
16,burgers,frozen vegetables,tomatoes,strong cheese,muffins,eggs,french fries,yogurt cake,light mayo,green tea,,,,,,,,,,
53,salmon,,,,,,,,,,,,,,,,,,,
77,tomatoes,chicken,eggs,,,,,,,,,,,,,,,,,
53,frozen vegetables,mineral water,milk,,,,,,,,,,,,,,,,,
75,olive oil,salmon,light cream,zucchini,,,,,,,,,,,,,,,,
8,frozen vegetables,rice,light mayo,,,,,,,,,,,,,,,,,
5,turkey,tomatoes,spaghetti,milk,,,,,,,,,,,,,,,,
98,chocolate,,,,,,,,,,,,,,,,,,,
39,whole wheat pasta,olive oil,,,,,,,,,,,,,,,,,,
40,chocolate,mineral water,eggs,rice,,,,,,,,,,,,,,,,
27,energy bar,,,,,,,,,,,,,,,,,,,
73,spaghetti,pancakes,,,,,,,,,,,,,,,,,,
66,honey,champagne,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,
99,turkey,milk,pancakes,,,,,,,,,,,,,,,,,
79,green tea,,,,,,,,,,,,,,,,,,,
100,turkey,burgers,,,,,,,,,,,,,,,,,,
22,burgers,eggs,,,,,,,,,,,,,,,,,,
66,burgers,french wine,green tea,,,,,,,,,,,,,,,,,
66,french fries,pancakes,light mayo,,,,,,,,,,,,,,,,,
21,frozen vegetables,ground beef,mineral water,honey,green tea,,,,,,,,,,,,,,,
45,champagne,,,,,,,,,,,,,,,,,,,
16,frozen vegetables,energy bar,,,,,,,,,,,,,,,,,,
13,chocolate,eggs,french fries,energy drink,,,,,,,,,,,,,,,,
65,soup,chicken,eggs,light cream,cooking oil,cereals,green tea,,,,,,,,,,,,,
81,spaghetti,eggs,eggplant,,,,,,,,,,,,,,,,,
54,energy drink,,,,,,,,,,,,,,,,,,,
83,soup,soda,,,,,,,,,,,,,,,,,,
14,herb & pepper,mineral water,milk,whole wheat rice,salt,white wine,,,,,,,,,,,,,,
1,mineral water,green tea,,,,,,,,,,,,,,,,,,
76,vegetables mix,cereals,green tea,,,,,,,,,,,,,,,,,
52,chocolate,,,,,,,,,,,,,,,,,,,
55,french fries,pancakes,,,,,,,,,,,,,,,,,,
66,grated cheese,herb & pepper,ground beef,spaghetti,butter,cider,bacon,pancakes,soda,napkins,low fat yogurt,green tea,,,,,,,,
65,mineral water,soup,eggs,chocolate,frozen smoothie,protein bar,,,,,,,,,,,,,,
21,green tea,,,,,,,,,,,,,,,,,,,
1,burgers,grated cheese,herb & pepper,red wine,ground beef,mineral water,chocolate,avocado,rice,cereals,pancakes,toothpaste,green tea,,,,,,,
50,black tea,chicken,eggs,french fries,energy drink,,,,,,,,,,,,,,,
93,burgers,spaghetti,eggs,,,,,,,,,,,,,,,,,
6,salmon,yogurt cake,,,,,,,,,,,,,,,,,,
51,milk,salmon,cereals,,,,,,,,,,,,,,,,,
27,mineral water,milk,cake,brownies,,,,,,,,,,,,,,,,
8,eggs,,,,,,,,,,,,,,,,,,,
49,burgers,eggs,barbecue sauce,,,,,,,,,,,,,,,,,
79,milk,clothes accessories,low fat yogurt,,,,,,,,,,,,,,,,,
33,frozen vegetables,whole wheat pasta,olive oil,,,,,,,,,,,,,,,,,
93,cookies,,,,,,,,,,,,,,,,,,,
50,parmesan cheese,chicken,,,,,,,,,,,,,,,,,,
34,frozen vegetables,mineral water,milk,olive oil,vegetables mix,eggs,brownies,low fat yogurt,candy bars,,,,,,,,,,,
97,milk,,,,,,,,,,,,,,,,,,,
17,turkey,frozen vegetables,,,,,,,,,,,,,,,,,,
74,burgers,escalope,pasta,,,,,,,,,,,,,,,,,
45,grated cheese,frozen vegetables,tomatoes,chocolate,escalope,,,,,,,,,,,,,,,
80,french fries,,,,,,,,,,,,,,,,,,,
2,extra dark chocolate,champagne,green tea,,,,,,,,,,,,,,,,,
79,champagne,,,,,,,,,,,,,,,,,,,
60,fromage blanc,french fries,,,,,,,,,,,,,,,,,,
1,grated cheese,red wine,spaghetti,whole wheat rice,pet food,,,,,,,,,,,,,,,
95,chicken,eggs,soda,shampoo,fresh bread,low fat yogurt,,,,,,,,,,,,,,
72,frozen vegetables,pepper,spaghetti,mineral water,green beans,french fries,frozen smoothie,pancakes,low fat yogurt,,,,,,,,,,,
92,oatmeal,french fries,,,,,,,,,,,,,,,,,,
14,tomatoes,tomato juice,,,,,,,,,,,,,,,,,,
72,turkey,burgers,ham,mineral water,energy bar,french wine,frozen smoothie,escalope,sandwich,yogurt cake,fresh bread,,,,,,,,,
46,mineral water,eggplant,cereals,antioxydant juice,,,,,,,,,,,,,,,,
56,grated cheese,spaghetti,mineral water,whole wheat rice,cake,french fries,champagne,,,,,,,,,,,,,
74,turkey,chocolate,champagne,escalope,sandwich,,,,,,,,,,,,,,,
70,strawberries,green tea,,,,,,,,,,,,,,,,,,
2,chocolate,spaghetti,mineral water,cake,,,,,,,,,,,,,,,,
89,salmon,,,,,,,,,,,,,,,,,,,
57,eggs,,,,,,,,,,,,,,,,,,,
50,milk,tea,frozen smoothie,tomato juice,,,,,,,,,,,,,,,,
87,turkey,burgers,frozen vegetables,tomatoes,parmesan cheese,spaghetti,mineral water,chocolate,milk,vegetables mix,whole wheat rice,mushroom cream sauce,,,,,,,,
42,burgers,french fries,,,,,,,,,,,,,,,,,,
57,shrimp,pepper,butter,whole wheat rice,cake,chocolate,frozen smoothie,,,,,,,,,,,,,
9,spaghetti,mineral water,milk,vegetables mix,gums,cereals,french fries,frozen smoothie,pancakes,tomato juice,low fat yogurt,,,,,,,,,
93,mineral water,energy bar,,,,,,,,,,,,,,,,,,
94,energy bar,eggs,strawberries,,,,,,,,,,,,,,,,,
99,pet food,,,,,,,,,,,,,,,,,,,
28,red wine,spaghetti,,,,,,,,,,,,,,,,,,
88,burgers,eggs,,,,,,,,,,,,,,,,,,
76,frozen vegetables,parmesan cheese,milk,salmon,muffins,eggs,chicken,french fries,protein bar,salt,,,,,,,,,,
32,mineral water,meatballs,french wine,green tea,pancakes,light mayo,,,,,,,,,,,,,,
27,cake,oil,,,,,,,,,,,,,,,,,,
35,rice,chocolate bread,body spray,gluten free bar,fresh bread,,,,,,,,,,,,,,,
71,mineral water,milk,vegetables mix,rice,chocolate bread,eggplant,cereals,antioxydant juice,french fries,,,,,,,,,,,
10,fromage blanc,chocolate,french fries,,,,,,,,,,,,,,,,,
18,whole wheat rice,,,,,,,,,,,,,,,,,,,
89,vegetables mix,cookies,mushroom cream sauce,hot dogs,,,,,,,,,,,,,,,,
9,frozen vegetables,vegetables mix,eggs,light mayo,low fat yogurt,,,,,,,,,,,,,,,
47,herb & pepper,spaghetti,brownies,mint,,,,,,,,,,,,,,,,
96,escalope,pasta,,,,,,,,,,,,,,,,,,
3,pancakes,,,,,,,,,,,,,,,,,,,
26,sandwich,,,,,,,,,,,,,,,,,,,
2,french fries,champagne,hot dogs,strawberries,,,,,,,,,,,,,,,,
42,burgers,eggs,french fries,,,,,,,,,,,,,,,,,
38,pancakes,,,,,,,,,,,,,,,,,,,
3,frozen vegetables,mineral water,meatballs,cereals,frozen smoothie,cottage cheese,pancakes,asparagus,low fat yogurt,,,,,,,,,,,
34,herb & pepper,frozen vegetables,milk,,,,,,,,,,,,,,,,,
95,whole wheat rice,cake,gums,clothes accessories,green tea,frozen smoothie,,,,,,,,,,,,,,
12,mineral water,,,,,,,,,,,,,,,,,,,
9,whole wheat pasta,spaghetti,milk,butter,eggs,chocolate,french fries,,,,,,,,,,,,,
89,shrimp,tomatoes,chocolate,corn,escalope,cottage cheese,energy drink,shampoo,fresh bread,,,,,,,,,,,
2,french fries,yogurt cake,,,,,,,,,,,,,,,,,,
33,red wine,parmesan cheese,mineral water,cake,rice,french fries,,,,,,,,,,,,,,
3,pancakes,,,,,,,,,,,,,,,,,,,
99,parmesan cheese,shallot,brownies,,,,,,,,,,,,,,,,,
67,frozen vegetables,ground beef,spaghetti,fresh bread,,,,,,,,,,,,,,,,
32,milk,,,,,,,,,,,,,,,,,,,
3,red wine,ground beef,milk,olive oil,almonds,rice,french fries,brownies,,,,,,,,,,,,
8,cake,french fries,hot dogs,sparkling water,,,,,,,,,,,,,,,,
95,burgers,spaghetti,milk,cereals,strawberries,salad,magazines,,,,,,,,,,,,,
45,burgers,fresh tuna,chocolate,,,,,,,,,,,,,,,,,
71,whole wheat pasta,,,,,,,,,,,,,,,,,,,
53,cookies,,,,,,,,,,,,,,,,,,,
53,shrimp,,,,,,,,,,,,,,,,,,,
41,eggs,french fries,,,,,,,,,,,,,,,,,,
58,eggs,french fries,protein bar,,,,,,,,,,,,,,,,,
18,chocolate,spaghetti,eggs,green tea,,,,,,,,,,,,,,,,
90,turkey,red wine,mineral water,green tea,chocolate,escalope,brownies,pancakes,,,,,,,,,,,,
33,eggs,,,,,,,,,,,,,,,,,,,
23,shrimp,mineral water,milk,olive oil,cereals,yogurt cake,salad,,,,,,,,,,,,,
22,french fries,,,,,,,,,,,,,,,,,,,
69,herb & pepper,ground beef,soup,avocado,brownies,salt,,,,,,,,,,,,,,
61,brownies,,,,,,,,,,,,,,,,,,,
92,mineral water,hot dogs,,,,,,,,,,,,,,,,,,
39,pickles,,,,,,,,,,,,,,,,,,,
31,mineral water,french fries,asparagus,,,,,,,,,,,,,,,,,
84,fresh tuna,whole wheat pasta,ground beef,mineral water,olive oil,whole wheat rice,cake,escalope,fresh bread,,,,,,,,,,,
97,fromage blanc,whole wheat rice,,,,,,,,,,,,,,,,,,
85,burgers,ground beef,,,,,,,,,,,,,,,,,,
10,soup,white wine,,,,,,,,,,,,,,,,,,
38,escalope,,,,,,,,,,,,,,,,,,,
26,avocado,green grapes,oil,french fries,hot dogs,pancakes,shampoo,,,,,,,,,,,,,
73,chocolate,spaghetti,,,,,,,,,,,,,,,,,,
60,escalope,,,,,,,,,,,,,,,,,,,
100,pickles,tomatoes,milk,pancakes,,,,,,,,,,,,,,,,
3,eggs,french fries,asparagus,,,,,,,,,,,,,,,,,
17,french fries,mashed potato,,,,,,,,,,,,,,,,,,
98,frozen smoothie,mint,green tea,,,,,,,,,,,,,,,,,
100,spaghetti,avocado,honey,,,,,,,,,,,,,,,,,
48,salmon,nonfat milk,,,,,,,,,,,,,,,,,,
93,frozen vegetables,mineral water,soup,avocado,cake,french fries,champagne,tomato juice,green tea,,,,,,,,,,,
8,salmon,melons,tomato juice,low fat yogurt,,,,,,,,,,,,,,,,
61,red wine,french fries,mashed potato,mint,,,,,,,,,,,,,,,,
67,turkey,ham,spaghetti,barbecue sauce,escalope,protein bar,,,,,,,,,,,,,,
2,milk,eggs,,,,,,,,,,,,,,,,,,
